time,Cache:DOSBytes,Cache:adminBytes,Cache:cacheTotalBytes,Cache:dataAdminBytes,Cache:dataBytes,Cache:lockBytes,Cache:lruDirtySize,Cache:lruMixedSize,Cache:nBINDeltasFetchMiss,Cache:nBINsFetch,Cache:nBINsFetchMiss,Cache:nBINsFetchMissRatio,Cache:nBinDeltaBlindOps,Cache:nBytesEvictedCACHEMODE,Cache:nBytesEvictedCRITICAL,Cache:nBytesEvictedDAEMON,Cache:nBytesEvictedEVICTORTHREAD,Cache:nBytesEvictedMANUAL,Cache:nCachedBINDeltas,Cache:nCachedBINs,Cache:nCachedUpperINs,Cache:nDirtyNodesEvicted,Cache:nEvictionRuns,Cache:nFullBINsMiss,Cache:nINCompactKey,Cache:nINNoTarget,Cache:nINSparseTarget,Cache:nLNsEvicted,Cache:nLNsFetch,Cache:nLNsFetchMiss,Cache:nNodesEvicted,Cache:nNodesMovedToDirtyLRU,Cache:nNodesMutated,Cache:nNodesPutBack,Cache:nNodesSkipped,Cache:nNodesStripped,Cache:nNodesTargeted,Cache:nRootNodesEvicted,Cache:nSharedCacheEnvironments,Cache:nThreadUnavailable,Cache:nUpperINsFetch,Cache:nUpperINsFetchMiss,Cache:sharedCacheTotalBytes,Checkpoints:lastCheckpointEnd,Checkpoints:lastCheckpointId,Checkpoints:lastCheckpointInterval,Checkpoints:lastCheckpointStart,Checkpoints:nCheckpoints,Checkpoints:nDeltaINFlush,Checkpoints:nFullBINFlush,Checkpoints:nFullINFlush,Cleaning:cleanerBackLog,Cleaning:fileDeletionBacklog,Cleaning:lastKnownUtilization,Cleaning:nBINDeltasCleaned,Cleaning:nBINDeltasDead,Cleaning:nBINDeltasMigrated,Cleaning:nBINDeltasObsolete,Cleaning:nCleanerDeletions,Cleaning:nCleanerDisksReads,Cleaning:nCleanerEntriesRead,Cleaning:nCleanerRuns,Cleaning:nClusterLNsProcessed,Cleaning:nINsCleaned,Cleaning:nINsDead,Cleaning:nINsMigrated,Cleaning:nINsObsolete,Cleaning:nLNQueueHits,Cleaning:nLNsCleaned,Cleaning:nLNsDead,Cleaning:nLNsLocked,Cleaning:nLNsMarked,Cleaning:nLNsMigrated,Cleaning:nLNsObsolete,Cleaning:nMarkLNsProcessed,Cleaning:nPendingLNsLocked,Cleaning:nPendingLNsProcessed,Cleaning:nRepeatIteratorReads,Cleaning:nToBeCleanedLNsProcessed,Cleaning:pendingLNQueueSize,Cleaning:totalLogSize,Environment:btreeRelatchesRequired,Environment:environmentCreationTime,I/O:bufferBytes,I/O:endOfLog,I/O:nBytesReadFromWriteQueue,I/O:nBytesWrittenFromWriteQueue,I/O:nCacheMiss,I/O:nFSyncRequests,I/O:nFSyncTime,I/O:nFSyncs,I/O:nFileOpens,I/O:nGroupCommitRequests,I/O:nGroupCommitWaits,I/O:nGrpCommitTimeouts,I/O:nLogBuffers,I/O:nLogFSyncs,I/O:nLogIntervalExceeded,I/O:nLogMaxGroupCommitThreshold,I/O:nNoFreeBuffer,I/O:nNotResident,I/O:nOpenFiles,I/O:nRandomReadBytes,I/O:nRandomReads,I/O:nRandomWriteBytes,I/O:nRandomWrites,I/O:nReadsFromWriteQueue,I/O:nRepeatFaultReads,I/O:nSequentialReadBytes,I/O:nSequentialReads,I/O:nSequentialWriteBytes,I/O:nSequentialWrites,I/O:nTempBufferWrites,I/O:nWriteQueueOverflow,I/O:nWriteQueueOverflowFailures,I/O:nWritesFromWriteQueue,Jvm:PS MarkSweep.count,Jvm:PS MarkSweep.time,Jvm:PS Scavenge.count,Jvm:PS Scavenge.time,Jvm:heap,Jvm:loadAverage,Locks:nLatchAcquireNoWaitUnsuccessful,Locks:nLatchAcquiresNoWaitSuccessful,Locks:nLatchAcquiresNoWaiters,Locks:nLatchAcquiresSelfOwned,Locks:nLatchAcquiresWithContention,Locks:nLatchReleases,Locks:nRequests,Locks:nWaits,Node Compression:cursorsBins,Node Compression:dbClosedBins,Node Compression:inCompQueueSize,Node Compression:nonEmptyBins,Node Compression:processedBins,Node Compression:splitBins,OffHeap:offHeapAllocFailure,OffHeap:offHeapAllocOverflow,OffHeap:offHeapBINsLoaded,OffHeap:offHeapBINsStored,OffHeap:offHeapCachedBINDeltas,OffHeap:offHeapCachedBINs,OffHeap:offHeapCachedLNs,OffHeap:offHeapCriticalNodesTargeted,OffHeap:offHeapDirtyNodesEvicted,OffHeap:offHeapLNsEvicted,OffHeap:offHeapLNsLoaded,OffHeap:offHeapLNsStored,OffHeap:offHeapLruSize,OffHeap:offHeapNodesEvicted,OffHeap:offHeapNodesMutated,OffHeap:offHeapNodesSkipped,OffHeap:offHeapNodesStripped,OffHeap:offHeapNodesTargeted,OffHeap:offHeapThreadUnavailable,OffHeap:offHeapTotalBlocks,OffHeap:offHeapTotalBytes,Op:cursorDelete,Op:cursorGetCurrent,Op:cursorGetFirst,Op:cursorGetLast,Op:cursorGetNext,Op:cursorGetNextDup,Op:cursorGetNextNoDup,Op:cursorGetPrev,Op:cursorGetPrevDup,Op:cursorGetPrevNoDup,Op:cursorPut,Op:cursorPutCurrent,Op:cursorPutNoDupData,Op:cursorPutNoOverwrite,Op:dbDelete,Op:dbGet,Op:dbGetSearchBoth,Op:dbPut,Op:dbPutNoDupData,Op:dbPutNoOverWrite,Op:dbRemoveSequence,Op:dosCursorGetNext,Op:nBinDeltaDeleteOps,Op:nBinDeltaGetOps,Op:nBinDeltaInsertOps,Op:nBinDeltaUpdateOps,Op:secondaryCursorDelete,Op:secondaryCursorGetCurrent,Op:secondaryCursorGetFirst,Op:secondaryCursorGetLast,Op:secondaryCursorGetNext,Op:secondaryCursorGetNextDup,Op:secondaryCursorGetNextNoDup,Op:secondaryCursorGetPrev,Op:secondaryCursorGetPrevDup,Op:secondaryCursorGetPrevNoDup,Op:secondaryDbDelete,Op:secondaryDbGet,Op:secondaryDbGetSearchBoth
2016-05-31 15:59:46.754 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464710386560,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,22,2,14,20461920,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 15:59:47.042 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464710386560,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,58162408,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:06:13.259 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464710773061,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,22,2,14,19770472,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:06:13.550 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464710773061,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,57947888,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:06:50.602 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464710810376,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,27,2,14,21252176,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:07:17.444 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464710810376,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,60481584,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:07:26.066 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464710845850,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,18,2,14,21736080,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:08:26.067 UTC, ,125,3172605,1184,26416,336, ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464710845850,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,60594936,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:08:32.453 UTC, ,125,3172269,1184,26416, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464710845850,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,61102776,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:26:25.598 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464711985396,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,23,2,14,18230208,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:26:25.886 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464711985396,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,56050384,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:34:56.264 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464712496046,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,31,2,14,18050272,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:34:56.542 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464712496046,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,55280224,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:37:45.318 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464712665089,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,24,2,15,20124896,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:38:32.391 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464712712168,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,24,2,14,20664288,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:39:32.397 UTC, ,125,3172605,1184,26416,336, ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464712712168,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,56293048,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:40:32.400 UTC, ,125,3172605,1184,26416,336, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464712712168,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,56293048,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:40:38.817 UTC, ,125,3172269,1184,26416, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464712712168,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,57767616,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:58:29.610 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464713909425,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , , , ,1,9,32375504,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 16:59:29.612 UTC, ,125,3172605,1184,26416,336, ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464713909425,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , ,1,19,1,7,36567616,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 17:00:29.616 UTC, ,125,3172605,1184,26416,336, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464713909425,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,36567616,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 17:00:29.768 UTC, ,125,3172269,1184,26416, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464713909425,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,37238736,2, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 17:09:58.051 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464714597842,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , , , ,1,10,33961312,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 17:10:58.055 UTC, ,125,3172605,1184,26416,336, ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464714597842,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , ,1,22,1,7,39662440,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 17:13:31.057 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464714810858,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,24,2,13,19638040,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 17:13:31.334 UTC, ,125,3172269,1184,26416, , ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464714810858,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,56397928,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 17:23:26.548 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464715406345,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,31,2,14,21547376,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 17:24:31.716 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464715471514,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,28,2,13,19707960,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 17:24:59.807 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464715499610,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,25,2,13,19148200,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 17:25:59.809 UTC, ,125,3172605,1184,26416,336, ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464715499610,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,55561752,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 17:26:59.811 UTC, ,125,3172605,1184,26416,336, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464715499610,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,55561752,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 17:26:59.963 UTC, ,125,3172269,1184,26416, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464715499610,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,56605664,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 18:20:05.685 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464718805484,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,23,2,13,18177296,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 18:20:29.925 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464718829725,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,24,2,14,19135728,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 18:21:29.927 UTC, ,125,3172605,1184,26416,336, ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464718829725,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,55557128,2, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 18:22:29.930 UTC, ,125,3172605,1184,26416,336, ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464718829725,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,55557128,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 18:22:30.085 UTC, ,125,3172269,1184,26416, , ,4, , , , , , , , , , , ,4,4, , , ,2,1,7, , , , , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464718829725,3145728, , , , , , , , , , , ,3, , , , , ,1, , , , , , , , , , , , , , , , , , ,56601024,1, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 18:34:35.306 UTC, ,125,3156837,696,10984, , ,3, ,12,3,0.25, , , , , , , ,3,3, ,2, ,2,1,5, ,9,3, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464719675065,3145728, , , ,11, , , ,2, , , ,3, , , , ,11, ,2048,1, , , , ,114688,23, , , , , , ,1,21,2,12,34539168,1, , , , , , ,7, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , 
2016-05-31 18:35:35.310 UTC, ,125,3172605,1184,26416,336, ,4, ,9,1,0.11, , , , , , , ,4,4, , , ,2,1,7, ,9,7, , , , , , , , , , , , , ,19023,3, ,18663, , , , , , ,51, , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1464719675065,3145728, , , ,9, , , ,1, , , ,3, , , , ,9,1, , , , , ,1,29010,11, , , , , , , , , , ,47660600,1, , , , , , ,13, , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , , ,1, , , , , , , , , , , , , , , , , , , , , , , 
